ranking,title,artist,album,likes,date,lyrics
2198,Answer,시기펩 (Siggie Feb),Ballad From The Hood,37,2019.06.19,"네가 이럴 땐 이럴 땐<br/>이럴 땐 어쩔 줄 몰라<br/>you are my everything<br/>everything everything 왜 너만 몰라<br/>늘 확인해도 늘 되물어줘<br/>천번이라도 난 말해줄게 똑같이<br/>늘 확인해도 늘 되물어줘<br/>천번이라도 난 말해줄게 똑같이<br/>네가 말 안 해도<br/>네가 원하는 느낌<br/>네가 말 안 해도<br/>네가 원하는 단어<br/>I’m in love<br/>want ya love<br/>네가 이럴 땐 이럴 땐<br/>이럴 땐 어쩔 줄 몰라<br/>you are my everything<br/>everything everything 왜 너만 몰라<br/>늘 확인해도 늘 되물어줘<br/>천번이라도 난 말해줄게 똑같이<br/>늘 확인해도 늘 되물어줘<br/>천번이라도 난 말해줄게 똑같이<br/>네가 말 안 해도<br/>네가 원하는 느낌<br/>네가 말 안 해도<br/>네가 원하는 단어<br/>I’m in love<br/>want ya love<br/>
"
2199,Forever Young,버베인 (Vervain),Forever Young,1,2019.06.19,"눈을 떴을 때 난<br/>깼지 꿈 뒤에서 난<br/>내게 묻고 있지 오늘밤<br/>난 내방 문을 닫아<br/>do i need a blessin<br/>언젠간 사라질텐데<br/>저 빛과 함께<br/>저 빛과 함께<br/>스타가 될게<br/>sleepy on sunday<br/>somebody can tell me<br/>she's got a 24k<br/>be a rockstar like cobain<br/>돈을 벌지 열두배로<br/>좀 더 밟아 한강대로<br/>친구야 뽑아 차는 포르쉐로<br/>우린 뻗어가지 탄탄대로<br/>우린 뻗어가지 탄탄대로<br/>you and i 너와 나<br/>peace and high<br/>forever young forever young<br/>you and i 너와 나<br/>peace and high<br/>forever young forever young<br/>you and i 너와 나<br/>peace and high<br/>forever young<br/>you and i 너와 나<br/>peace and high<br/>forever young<br/>you and i 너와 나<br/>peace and high<br/>forever young<br/>you and i 너와 나<br/>peace and high<br/>forever young<br/>내 스튜디온 핫하지 매일밤<br/>거기에다 존나 멋진 내 dream car<br/>난 유행따라 벌고 돈을 세네<br/>또 한번 다시 또 또 또 꿈을 꾸네<br/>믿고싶지 내 동생 정훈이와<br/>할꺼야 california dream swap<br/>매번 다른걸 꿈꿨지만 팔지않아<br/>나는 i don't give a shit no lie<br/>알고 있을거야 넌 내가 꿈꿔 왔던걸<br/>시간이 허락한다면 만들 수 있단걸<br/>지울거야 난 오직 널 내 맘에<br/>뭐가 됐든간에<br/>오늘밤은 지나가네<br/>오늘밤은 지나가네<br/>you and i 너와 나<br/>peace and high<br/>forever young forever young<br/>you and i 너와 나<br/>peace and high<br/>forever young forever young<br/>you and i 너와 나<br/>peace and high<br/>forever young<br/>you and i 너와 나<br/>peace and high<br/>forever young<br/>you and i 너와 나<br/>peace and high<br/>forever young<br/>you and i 너와 나<br/>peace and high<br/>forever young<br/>
"
2200,매일밤(Everynight)(prod.Youngsson),HOTDAMN (핫뎀),매일밤,15,2019.06.19,"매일 밤 싸워야해 두 가지 기로<br/>나의 펜을 뒤로한 채 강단 위로<br/>서있는 내가 맞나 싶어<br/>밤은 깊어가지 피로를 등진 sleeper<br/>sip on a beer <br/>frank rosii의 gear는 parking 중<br/>남들은 낙인을 찍지<br/>rapper 대신 밤일을 하다 귀가하는<br/>notorious teacher<br/>사람들 머리에 사진 찍혀<br/>ay when are new your song <br/>gonna drop <br/>i ain't know 그게 바로 언제가<br/>될진 나도 몰라 <br/>but i'm sure i'm gonna back <br/>with mulla<br/>대체 알아 누가 <br/>누가 되고 싶지않아 모두에게<br/>날 밟고 다시 내가 될게<br/>더 세게 싸워서 가 please God<br/>let me be Travis scott<br/>i need to be sicko mode<br/>가끔은 나름 곰곰이<br/>생각하곤 하지 꼼꼼히<br/>덕분에 매일 밤이 지나가는 순간들이<br/>멋없지 않으며 덧없지 않아<br/>넉넉지 않아도 접지 않아<br/>과연 누가 우리가 어찌 될지 알아<br/>매일 밤이 지나가는 순간들이<br/>멋없지 않으며 덧없지 않아<br/>매일 밤 싸워야 해 <br/>나의 한계를 뛰어넘기 위한 전쟁 <br/>숨을 쉬어 무언갈 알고 난 뒤엔 <br/>또 반복하기 날 채우는 건 술 말고도<br/>수많은 경쟁<br/>준비됐지 언제든지 말야 난 하빕<br/>다 깔 거야 맥그리거 포함 다 닥치게 끔<br/>체급을 올려 더 골려 먹지 덜떨어진<br/>래퍼들 몰려오면 거북선<br/>칼 갈아 더 날카롭게<br/>나를 봐 넌 항복해<br/>걍 도망가 한탄할게<br/>남 탓뿐인 불쌍한애들<br/>잡아서 또 겁나 패 <br/>일 방적인 쌈이 끝나겠지<br/>난도질이 끝날 때<br/>발버둥 결국 넌 패 yeah<br/>Yeah 마이크를 내려놔 <br/>Yeah 내 시선은 내려봐 널<br/>Yeah 내 신발과 대면할 테니<br/>그게 되면 yeah 너의 급을 매겨봐<br/>가끔은 나름 곰곰이<br/>생각하곤 하지 꼼꼼히<br/>덕분에 매일 밤이 지나가는 순간들이<br/>멋없지 않으며 덧없지 않아<br/>넉넉지 않아도 접지 않아<br/>과연 누가 우리가 어찌 될지 알아<br/>매일 밤이 지나가는 순간들이<br/>멋없지 않으며 덧없지 않아<br/>예술가에게 있어서 알바 뛰는 인생<br/>그건 진짜 self respect<br/>자기 조건에 맞춰서 사는 게 뭐 어때 <br/>매일 밤엔 일을 해<br/>그게 녹음이 됐던 프로듀싱이 됐던<br/>홀 서빙이 됐던 노가다가 됐던<br/>나는 내 인생을 낮추지 않네<br/>만족을 느껴 단지 멈추지 않네<br/>비록 이런 꼴로 방안에만 있어도<br/>너에게 기억되려고 방학이란 없어<br/>어젠 하늘이 주황색이 되어도<br/>뮤비를 찍으러 나갔다 왔었고<br/>밤엔 오랜만에 막걸리 한 잔에<br/>잠을 이뤄<br/>다음날도 일어나야지<br/>더 나아가지<br/>인사해<br/>good night or 굿 밤<br/>뭐든 좋으니까<br/>다음 날도 이렇게 잘 해보자<br/>눕자<br/>가끔은 나름 곰곰이<br/>생각하곤 하지 꼼꼼히<br/>덕분에 매일 밤이 지나가는 순간들이<br/>멋없지 않으며 덧없지 않아<br/>넉넉지 않아도 접지 않아<br/>과연 누가 우리가 어찌 될지 알아<br/>매일 밤이 지나가는 순간들이<br/>멋없지 않으며 덧없지 않아<br/>
"
2201,트랩이나를바꿔 (Prod. ICY ELEVATOR),강정우,트랩이나를바꿔,54,2019.06.19,"트랩이 나를 바꿔<br/>트랩이 인생 바꿔<br/>내인생 존나 멋져<br/>내인생 존나 간지<br/>트랩이 나를 바꿔<br/>트랩이 인생 바꿔<br/>내인생 존나 멋져<br/>내인생 존나 간지<br/>fuck fuck 꼰대랑 상대안함<br/>fuck fuck 꼰대랑 상대안함<br/>fuck fuck 꼰대랑 상대안함<br/>fuck fuck 꼰대랑 상대안함<br/>트랩이 인생을바꿨어<br/>소심한세끼 공연하면은 에너지 폭발<br/>누구도 못말려 마치 짱구는 못말려<br/>나는 지금 성공에 목말라<br/>아 아<br/>여자랑 말리부까도<br/>지금은허슬이더좋아<br/>지금은안놀아<br/>술사준다해도 안가<br/>여소해준대도 나는 안가<br/>어차피 잘되면 모든건 내게따라와<br/>병신들은 저기 멀리<br/>인맥타령을하러와<br/>어쩌라고 저쩌라고<br/>쩌리들은 꺼지라고<br/>타령할시간에 아령하듯이<br/>나는힘을쓴다고<br/>음악에 목숨을건다고<br/>작업에 올인을한다고<br/>멋진 사람이된다고<br/>멋진 랩퍼가된다고<br/>트랩이 나를 바꿔<br/>트랩이 인생 바꿔<br/>내인생 존나 멋져<br/>내인생 존나 간지<br/>트랩이 나를 바꿔<br/>트랩이 인생 바꿔<br/>내인생 존나 멋져<br/>내인생 존나 간지<br/>야이야이야<br/>몇꼰대는말해<br/>이렇게 살면 인생종친데<br/>저렇게 살면 인생족친데<br/>근데나는행복해서귀에안들림<br/>돈을벌고 돈을부워<br/>5만원짜리 지폐들과<br/>같이자고 같이깨고<br/>트랩으로 때돈을벌어 묵은때는말고<br/>시시때때로 꾸던꿈을<br/>현실로 가져올레<br/>내꿈들아 내게로달려와<br/>트랩트랩트랩트랩<br/>랩을 트렌드에 맞춰서해<br/>그런건몰라 내입맛대로 골라서<br/>평범한사람들과 달라서 섞어서<br/>랩처럼들리게해<br/>트랩이 나를춤추게해<br/>힛뎀포 힛뎀폭스<br/>폭주하듯이 랩을해<br/>트랩이 나를꼬셔<br/>트랩이 나를불러<br/>트랩이 내게미쳐<br/>트랩이 나를홀림<br/>트랩이 나를꼬셔<br/>트랩이 나를불러<br/>트랩이 내게미쳐<br/>트랩이 나를홀림<br/>
"
2202,eden,Taedo,kill your darlings,19,2019.06.19,"eden I'm here at last<br/>eden I'm here at last<br/>여태 떨어져왔지<br/>마치 끝이 없단 듯이<br/>내 천성이 만족을 못 해<br/>그래서 쫓겨났는지도<br/>걱정 마 난 추락할 테니<br/>지금 누가 날 본다면<br/>꽤 추악할 테지<br/>세상은 날 버렸어 그건 분명해<br/>것도 모르고 난 신을 불러댔지<br/>dang<br/>eden I'm here at last<br/>eden I'm here at last<br/>내 눈물이 만든 강서<br/>I swim good<br/>사랑한다고 전해줘<br/>my people<br/>eden I'm here at last<br/>eden I'm here at last<br/>내 눈물이 만든 강서<br/>I swim good<br/>사랑한다고 전해줘<br/>my go<br/>love is chaos love is chaos<br/>love is chaos love is chaos<br/>love is chaos love is chaos<br/>love is chaos love is chaos<br/>love is chaos love is chaos<br/>난 너의 존재를 느껴<br/>것도 아주 가깝게<br/>난 너의 존재를 느껴<br/>것도 아주 가깝게<br/>끝에 떨어져서 보니<br/>오해하고 있던 것들이 보여<br/>모든 걸 잃은 채로<br/>추방당하고 나서야<br/>진짜 eden을 만난 거야 like<br/>행복과 불행은 twins<br/>어쩌면 하나의 team<br/>yeah 걔네가 늘 이기는 이유지<br/>난 완성형 artist<br/>근데 감정은 말이지<br/>이해는 해 but kmt<br/>근까 말이지 yo<br/>I just feelin' not enough<br/>근까 겨우 한 입만 베어 물지 않겠어<br/>like 그게 진짜 apple hip<br/>난 너를 기다려왔어<br/>so my eden give your errthing to me<br/>그럼 난 널 위해서 울게<br/>다신 어떤 것도 마르지 않게<br/>eden I'm here at last<br/>eden I'm here at last<br/>내 눈물이 만든 강서<br/>I swim good<br/>사랑한다고 전해줘<br/>my people<br/>eden I'm here at last<br/>eden I'm here at last<br/>내 눈물이 만든 강서<br/>I swim good<br/>사랑한다고 전해줘<br/>my I love you<br/>love is chaos love is chaos<br/>love is chaos love is chaos<br/>love is chaos love is chaos<br/>love is chaos love is chaos<br/>love is chaos love is chaos<br/>난 너의 존재를 느껴<br/>것도 아주 가깝게<br/>난 너의 존재를 느껴<br/>것도 아주 가깝게<br/>
"
2203,Laco and Chillin (Feat. Chillin Ovatime),라코스타 (Lacostar),Laco and Chillin,42,2019.06.19,"히헤헤헤헤<br/>Lets get it<br/>Young man korea<br/>Laco and chlin<br/>2015<br/>Do you know it<br/>Do you know it<br/>Laco in the house yo<br/>and Chillin Ovatime house yo<br/>우리둘이 조지는 랩을 보여줄거야<br/>A ha ay<br/>See git a 힙합<br/>애들은 애들은 핍박<br/>히비리히비리 라바라로카<br/>Lacostar는 너무 그래 rapstar<br/>전설로 죽어 like a 2pac<br/>이런 전설이 죽어야하는 상황<br/>chiIlin chillin 매콤한<br/>칠리소스를 발라<br/>베이컨과 함께 장착<br/>어디든 가요 subway<br/>Station wait<br/>Station wait<br/>I try to become a famous<br/>Rap easy easy easy<br/>Over over over<br/>Its time to shine<br/>Lets get it get it get it<br/>Say kill kill kill ha<br/>세월이 지나가고 모두 기억할때<br/>누군간 쓰지말길 누명 없어질때<br/>돈이 많건 돈이 없건 모두 평등할때<br/>여자 남자 양성평등할때<br/>힙합 더 보여줘<br/>나만의 간지를 뽐내게<br/>한국사나 공부를 해<br/>삶을 더 살아갈때<br/>이리저리 걸어가<br/>우린 자유로운 한국인<br/>누군가의 죄와벌을 받을때<br/>더 필히 논할때<br/>대한민국 정치들은<br/>소년법이나 생각해<br/>한국힙합 망할거면 너 한번더 생각해<br/>Laco는 올해에 유명을<br/>알려 알려 알려<br/>Chillin형은 돈을 더어<br/>벌어 벌어 벌어 벌어<br/>우리의 나이는 더어<br/>젊어 젊어 젊어 젊어<br/>방송은 다가아니야 얘들아<br/>미디어에 목숨을 거냐<br/>그건 참 안타까워<br/>안타깝지<br/>Laco in the building<br/>Starting from the bottom<br/>세월이 지나가고 모두 기억할때<br/>누군간 쓰지말길 누명 없어질때<br/>돈이 많건 돈이 없건 모두 평등할때<br/>여자 남자 양성평등할때<br/>난 맨날 곡을 만들어<br/>같은 패턴 재밌죠<br/>에너르기 손오공<br/>어쩜 나는 컴퓨터<br/>느껴 봐 내 brend new soul<br/>Laco in the buildin yo<br/>불 태워버려 let it burn<br/>나쁜것들 let it go<br/>인생 고비 여러 번<br/>즐겨 pass it pass it yuh<br/>인생 존나 어려 워<br/>분위기에 몰입 no<br/>나는 어쩜 미친놈<br/>정신 와리 가리 ey<br/>손에 쥐어 microphone<br/>니 머리 위에 조준 해<br/>어짜피 인생은 혼자인거<br/>오지마 저리가 leave me alone<br/>똑같은 자리에 똑같은 flow<br/>이것도 다르게 다른템포<br/>I got the passion<br/>I got the time<br/>돈이나 더 벌어 makin it more<br/>I got the mic<br/>I got the sound<br/>소리나 질러 like nobody here<br/>마이크에 낀 먼지<br/>its dusty 다 털지 yo<br/>마리오 와 루이지<br/>like 비트위 내 목소리<br/>No fallin im drownin<br/>내 무게 it's heavy<br/>Im workin and workin but<br/>너흰 계속 talkin<br/>Its Laco and chillin<br/>
"
2204,UNIQUE (Prod. HAN),"우주부엉이, INDO",UNIQUE,20,2019.06.19,"망해가고 있어 이 세상은<br/>si I can't wake this world<br/>이 세상은 우울하고 있으니까<br/>난 슬프거나 기쁘지도<br/>그저 가는대로<br/>원래 살던대로<br/>갈기갈기 찢겨져도<br/>울고있는 자들 사이를 지나가<br/>I'm just unique<br/>and My life is going great<br/>안 그래<br/>살기는 살아야지<br/>나도 죽을만큼 살다가는 건<br/>이전과 같아<br/>Like Endangered species Uh<br/>이 세계에서 행복한 건 유니크 해<br/>아님 미쳤니<br/>감히 지옥 속에서 웃었니<br/>이걸 보고 나선 모두가 다 슬프대<br/>망해가는 내가 새삼 멋지네<br/>그래 나는 울때 웃는 미친애<br/>가진 거라곤 초콜릿 밖에 없어<br/>내 간식 거리 말곤 손에 없어<br/>내 기분 하이 하긴 한데<br/>이 세상은 미쳤네<br/>GOD BLESS IN THE WORLD<br/>THAT HAS GONE HELL<br/>유니크는 나를 위한 이름<br/>누가봐도 인정<br/>She's angel in this hell<br/>유니크는 나를 위한 이름<br/>누가봐도 인정<br/>She's angel in this hell<br/>유니크는 나를 위한 이름<br/>누가봐도 인정<br/>She's angel in this hell<br/>유니크는 나를 위한 이름<br/>누가봐도 인정<br/>She's angel in this hell<br/>내가 말을 하면 이뤄져 이게 주제<br/>나는 뒤쳐지도록<br/>배움한 적 없어 한번도<br/>간단하게 16마디<br/>대본을 적어 돈벌어<br/>너무 쉽지<br/>말해 뭐해<br/>이런 경쟁시스템<br/>날 배불리 하는 범죄<br/>다이어트 건너가<br/>화를 내 가사 안에<br/>그게 또 히트가 돼서<br/>나를 더 살찌우네<br/>완전 터졌어 로또<br/>없을 빈자리<br/>돈 넣을 통장 새로 파야지<br/>포토존이 된 내 홈 고장난 폰 넘버<br/>잘 못 받아 전화를 걸어도<br/>I'll be killin that machine<br/>별로 필요 못 느끼지<br/>cause I'm undercover<br/>내가 조작하는 여론<br/>내가 장악한 TV프로<br/>내 몸 맞춰 춤추는 네 고막<br/>내가 날 안 믿는 다면<br/>다 그게 bull shit<br/>신이 날 돕지 않는 다면<br/>다 그게 불신<br/>나를 믿는 다면 그게 믿는 거지<br/>뭔 말이 많아 내가 구원하지<br/>yeah 미래를 봐<br/>내 미래를 봐봐<br/>i got six 0<br/>그리고 rich yeah<br/>i got six 0<br/>그리고 rich yeah<br/>저 멀리 내 미랠 봐 yeah<br/>i got six 0<br/>그리고 rich yeah<br/>저 멀리 내 미랠 봐 yeah<br/>난 저 멀리 내 미래 밝아<br/>날 툭 치면 빛나지 봐라<br/>난 특출 해 날 보는 사람 다 어<br/>유니크는 나를 위한 이름<br/>누가봐도 인정<br/>She's angel in this hell<br/>유니크는 나를 위한 이름<br/>누가봐도 인정<br/>She's angel in this hell<br/>유니크는 나를 위한 이름<br/>누가봐도 인정<br/>She's angel in this hell<br/>유니크는 나를 위한 이름<br/>누가봐도 인정<br/>She's angel in this hell<br/>
"
2205,Carnival,권규태 (Elwin),Carnival,59,2019.06.19,"carnival을 타고<br/>let""s ride<br/>좀만 기다려 wait<br/>억만 벌어올게 모두를 타고<br/>달릴 차 그리고 넓은 집과<br/>노래에서 항상 돈 돈 지껄여도<br/>난 본래 음악에 더 중점을 둬<br/>oh carnival로 달려<br/>drive thru<br/>내 친구들은 뒷자석 문을 열구<br/>모두 아직 면허는 없구<br/>무면허 ride<br/>들이박아 버려 전부<br/>let""s ride let""s ride let""s ride<br/>late night까지<br/>즐겨 all time<br/>매일 밤 잠겨오던 생각<br/>다 털어놓고 백삼십으로 달려<br/>뻥 뚫린 벌판<br/>클락션을 울려 skrr skrr<br/>let""s riding on the carnival<br/>we having a party night<br/>일상 속 머리아픔따윈 잊고 달리자<br/>지금만큼은<br/>money""s not on my mind<br/>나도 사고 싶어 좋은 집 차<br/>그리고 갑비싼 시계와 지갑<br/>하이앤드 명품 brand<br/>아무리 좋아도<br/>근데 음악과 친구들이 첫째<br/>난 챙겨야 해 내가 힘들 때<br/>어느 위치에 있건 도와준 내<br/>friends and 선배<br/>i love all of them<br/>내가 태우러 갈게 머지 않았네<br/>carnival로 태우러 가<br/>좀만 기다려<br/>너넨 서있어줘 그때 그 자리에서<br/>carnival로 태우러 가<br/>좀만 기다려<br/>너넨 서있어줘 그때 그 자리에서<br/>volume을 올려<br/>let""s ride let""s ride<br/>미친듯이 달려<br/>let""s ride let""s ride<br/>volume을 올려<br/>let""s ride let""s ride<br/>미친듯이 달려<br/>let""s ride let""s ride<br/>let""s ride let""s ride let""s ride<br/>우린 낮부터 밤까지 달리는 날<br/>지금은 blind<br/>but soon will be bright<br/>everything is depend on my mind<br/>시도해 new wave<br/>over than other 천재<br/>하나만으로 만족 못 해<br/>먹어야 해 전체<br/>계속되는 word play에<br/>upgrade 되는 내 가치<br/>난 바라봐 억대<br/>아직 난<br/>young and wild and free<br/>올라갈 무대는 highest<br/>난 매일이 climax<br/>힘든 건 익숙해<br/>하이패스로 지나쳐 헬게이트<br/>그리고 올라갈게<br/>main stage<br/>너네가 평생 받을 선물 중<br/>제일 비싼것들로만 골라<br/>장바구니에 keep<br/>쓸어담아 싹쓸이 on my cart<br/>상상해 이 노래 on the chart<br/>그리고 i wanna be the star<br/>Elwin on the stage<br/>이젠 벌어갈게<br/>Elwin on the stage<br/>이젠 돌려줄 때<br/>Elwin on the stage<br/>이젠 행복할 때<br/>Elwin on the stage<br/>이젠 만족할 때<br/>지금의 날 여기 있게 해준<br/>모든 사람들께 감사<br/>너넬 타고 달릴 carnival과 항상<br/>music volume은 high<br/>모두 함께 돌아다녀 downtown<br/>창밖에 소리질러 shout out<br/>2평 짜리 hometown<br/>에서 이제는 모둘 태울 carnival<br/>얼마 안남았어 좀만 기다려 wait<br/>모두에게 꼭 보여주고 싶어<br/>내 stage<br/>carnival로 태우러 가<br/>좀만 기다려<br/>너넨 서있어줘 그때 그 자리에서<br/>carnival로 태우러 가<br/>좀만 기다려<br/>너넨 서있어줘 그때 그 자리에서<br/>volume을 올려<br/>let""s ride let""s ride<br/>미친듯이 달려<br/>let""s ride let""s ride<br/>volume을 올려<br/>let""s ride let""s ride<br/>미친듯이 달려<br/>let""s ride let""s ride<br/>
"
2206,Kakigori (Prod. golD),Asian Trash,Kakigori,13,2019.06.19,"Putting 150 now that's easy<br/>Three boys with bottles<br/>they think we crazy<br/>얼음위에 돈을 뿌려<br/>ice it witha syrup<br/>Ice it with a syrup kakigori<br/>Kakigori kakigori<br/>Kakigori kakigori<br/>Kakigori kakigori<br/>Ice it with a syrup kakigori<br/>돈 들어오는 소리 들려<br/>cash that shit out<br/>앞을 보지 않고 살어<br/>bird box we down<br/>My fingers getting<br/>wet smelling like checks<br/>장바구닐 비우고 입을때가 됐어<br/>Versace robes<br/>150 안쳐줘 돈 쓰고 150<br/>또 빼서 써 벌어 150<br/>Money come and goes easy<br/>like stupid ass 못노는 bitches<br/>병신들 panicing 애초에 거지들<br/>어디가 싸구려한테나 세워 존심은<br/>여기서 왜 찍냐 니인스타 화보집을<br/>You fakein act like rich wannabe<br/>가진 척 하다 뚜들겨 맞어 니어금니<br/>웃어주니 쉬워 보여<br/>ain't your homie<br/>My boys we just put that money<br/>in the bucket<br/>Ice it with a syrup icy pockets<br/>우리 존재가 만들어<br/>니들을 한없이 작게<br/>즐기면서 버니<br/>스트레스 안받을수 밖에<br/>We getting all the greens<br/>like Matcha kakigori<br/>통장엔 다시 쌓여 돈이<br/>Putting 150 now that's easy<br/>Three boys with bottles<br/>they think we crazy<br/>얼음위에 돈을 뿌려<br/>ice it witha syrup<br/>Ice it with a syrup kakigori<br/>Kakigori kakigori<br/>Kakigori kakigori<br/>Kakigori kakigori<br/>Ice it with a syrup kakigori<br/>They say you've changed yea<br/>I'm hella rich now<br/>Money got thick<br/>that's blood in blood out<br/>못 믿는 놈들 다거르는거지<br/>Boy you know<br/>it's a icy world on a cold town<br/>I'mma make sure I don't fall out<br/>Money stackin bricks<br/>sertified world wide<br/>뭣 모르는 병신들 떠들기 바뻐<br/>신경쓸 겨를 없어 셀 돈이 넘 많어 8<br/>Too much drip got me<br/>feeling like sosa<br/>Too much evil now<br/>I'm feeling like fifty<br/>Fuck your block<br/>내 출신은 창원 도시<br/>Now you know<br/>I don't keep my suits filthy<br/>빳빳하게 세우지 지폐뭉치와 내 옷깃<br/>입맛은 안바껴 끝까지 까다롭지<br/>Icy kakgori soda no cherry<br/>I ride with my gang<br/>소주 아님 돔페리<br/>I stick with my shit no mainstream<br/>이젠 아냐 chubby homies lil dream<br/>My syrup gone take my hood<br/>to Beverly<br/>Hood to Beverlys<br/>Putting 150 now that's easy<br/>Three boys with bottles<br/>they think we crazy<br/>얼음위에 돈을 뿌려<br/>ice it witha syrup<br/>Ice it with a syrup kakigori<br/>Kakigori kakigori<br/>Kakigori kakigori<br/>Kakigori kakigori<br/>Ice it with a syrup kakigori<br/>
"
2207,WELL-EDUCATED KID,"Rocce, Aisay, RAiiNI+KID, Holmsted",수도전 시즌 2 서울대 바운스팩토리,"1,512",2019.06.19,"I've been waiting all day<br/>Gotta call you<br/>Don't wanna waste my day bae<br/>Yeah Together<br/>we be rollin’ and rollin’<br/>We be Pourin’ champagne<br/>Gettin’ high ain't trippin’<br/>Why they blame it on me<br/>We don't give a give a shxx<br/>So we say wooooh<br/>I don't wanna gonna hate anybody<br/>I know you feel it too<br/>Party overnight ain't pause yeah<br/>Wanna dance with you<br/>We want some party yeah<br/>We want some shawty yeah<br/>No time for fighting<br/>We want some party<br/>Turn babe diss 안 해도 난 피곤<br/>이유 없이 갑자기 되는 피고인 what<br/>되고 싶지 않아 킹콩<br/>화를 내면 뭐가 달라지냐<br/>fxxkin’ D coin<br/>Let it be 여긴 냅둬 own it<br/>Let it be 여긴 냅둬 오늘<br/>곧 찾아올 무더위에 개가 될 거 뻔해<br/>그러니까 우리끼리라도<br/>여기에서 짠해<br/>What 숨을 들이키자 호흡해<br/>화는 내지 말고 우리 같이 이해<br/>분명해 싸움 만드는 건 그저<br/>재가 되는 것뿐 임을 나는 알고 같이<br/>턴업해<br/>Whut whut whut<br/>우리 둘의 비밀 털어놓자<br/>여기 가볍게<br/>Rest in peace in conversation<br/>with you under shinin’ light<br/>Ay you make me and you<br/>make it every dark turn around<br/>I don't wanna gonna hate anybody<br/>I know you feel it too<br/>Party overnight ain't pause yeah<br/>Wanna dance with you<br/>We want some party yeah<br/>We want some shawty yeah<br/>No time for fighting<br/>We want some party<br/>Bringing the sauce<br/>who got the taste<br/>Who got the fxxkin’ flavor<br/>Who got the style who got the swag<br/>돈보단 멋을 챙겨<br/>바지엔 세줄 귀에는 airpod<br/>Gonzo 지키지 매번<br/>HYU 태도 점수 매겨<br/>한숨 나오죠 에혀<br/>21 됐으니 savage kiddo 타이틀 먹어<br/>Sexy nerd flexin’ babe<br/>왕십리 길거리서도<br/>Pseudo 수도 놈 어리버까지 what up<br/>한대는 맞아야 될 랩 실력<br/>꽤 형편없어<br/>Uh uh 같은 랩을 뱉어도 우린 달라<br/>쎈 척하는 바보들이 뭔데 깝쳐<br/>사자 아닌 길고양이 they don't know<br/>Imma sxxker for pain so check it<br/>길거릴 거만하게 거닌 저 래퍼들의<br/>발걸음을 거름 삼아야 해<br/>만들어 새로운 터전<br/>어디 해볼라면 해보든가<br/>배부른 새끼들 다 데려와봐<br/>Amateur 댐벼 attitude<br/>폐기시켜<br/>우리 둘은 다른 부류<br/>swervin through through<br/>MIC in my hands<br/>독침 쏠래 장전 pew pew<br/>우리 music 세게 틀어<br/>ya shawty groo-groovin’<br/>Zoomin’ to the future babe<br/>we go move move<br/>한량들아 토껴<br/>서울은 백수 phobia<br/>Let me go hard 다 같이 죠져<br/>Fxxkin up beats<br/>beats<br/>We getting’ the cheese<br/>cheese<br/>Trendy 하면 raiini <br/>trendy하면 raiini<br/>Woo ah yeah<br/>Just not a fall in in your race<br/>I know you feel in mob babe yeah<br/>Speak something to love ya<br/>You're not in hole<br/>You're not alone<br/>I wanna buffet<br/>I wanna go there<br/>I don't wanna gonna hate anybody<br/>I know you feel it too<br/>Party overnight ain't pause yeah<br/>Wanna dance with you<br/>We want some party yeah<br/>We want some shawty yeah<br/>No time for fighting<br/>We want some party<br/>I don't know what it goes<br/>뻔한 래퍼들의 단어들은<br/>못 들어줘 oh yeah<br/>I don't know what you saw<br/>앨범 한 장 없는 래퍼들은<br/>왜 들어줘 oh yeah<br/>서울이란 단어들을 보면<br/>우리 이름을 떠올려<br/>너희들의 가벼움은 so fxxk<br/>똑같은 밤을 보내지 못하잖아<br/>지금 서울의 밤은<br/>우리를 비추고 있잖아 보여<br/>우린 밤하늘이 지면<br/>다시 눈을 뜨자고<br/>똑같은 밤을 보내지 못하잖아<br/>쟤네는 또<br/>낭비하기 바쁠 거야 가치라는걸<br/>I don't wanna<br/>우리 넷과 쟤를 섞는 것<br/>그래 하늘 위로 우리 이름을 지켜<br/>너흰 그냥 여기 우리 이름을 빌려<br/>저기 아래서야 너희 음악이 들려<br/>I don't know why I sing like this<br/>수많은 밤이 지나고 나서야<br/>다시 눈을 감아<br/>너건 모를 거야 지새웠던 밤을 말야<br/>서울시도 이젠 가끔 작다고 느껴져<br/>내가 원하는 게 뭐든<br/>너흰 여기 반도 안돼<br/>Started from the zero<br/>너희 숫자 딱 2 이정도<br/>서울이란 단어 앞에 우리 이름 깔아<br/>누군가는 여기서 찢었다고<br/>말하겠지만<br/>우린 우리 말고 상대할게 없어<br/>
"
